,Date,AddressAccuracy,Latitude,Longitude,NumMosquitos,WnvPresent,CULEX ERRATICUS,CULEX PIPIENS,CULEX PIPIENS/RESTUANS,CULEX RESTUANS,CULEX SALINARIUS,CULEX TARSALIS,CULEX TERRITANS,Station,Tmax,Tmin,Tavg,DewPoint,Heat,Cool,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Station,Tmax,Tmin,Tavg,DewPoint,Heat,Cool,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed
1163,8/1/2007,9,41.821582,-87.627796,1,0,0,1,0,0,0,0,0,1.000510672,84.79732195,57.51432895,71.2620085,54.87684392,0.162658578,6.391473384,29.41041002,30.1313627,5.744753245,16.745274,6.48765434,2.001021345,84.23873474,62.01634572,73.48088797,56.13288828,0.11159135,8.559285619,29.46407622,30.1143576,5.66953416,14.75781385,7.082247518
1164,8/1/2007,8,41.803423,-87.642984,2,0,0,0,1,0,0,0,0,1.000510672,84.79732195,57.51432895,71.2620085,54.87684392,0.162658578,6.391473384,29.41041002,30.1313627,5.744753245,16.745274,6.48765434,2.001021345,84.23873474,62.01634572,73.48088797,56.13288828,0.11159135,8.559285619,29.46407622,30.1143576,5.66953416,14.75781385,7.082247518
1165,8/1/2007,8,41.803423,-87.642984,50,0,0,0,1,0,0,0,0,1.000510672,84.79732195,57.51432895,71.2620085,54.87684392,0.162658578,6.391473384,29.41041002,30.1313627,5.744753245,16.745274,6.48765434,2.001021345,84.23873474,62.01634572,73.48088797,56.13288828,0.11159135,8.559285619,29.46407622,30.1143576,5.66953416,14.75781385,7.082247518
1166,8/1/2007,8,41.803423,-87.642984,3,1,0,0,1,0,0,0,0,1.000510672,84.79732195,57.51432895,71.2620085,54.87684392,0.162658578,6.391473384,29.41041002,30.1313627,5.744753245,16.745274,6.48765434,2.001021345,84.23873474,62.01634572,73.48088797,56.13288828,0.11159135,8.559285619,29.46407622,30.1143576,5.66953416,14.75781385,7.082247518
1167,8/1/2007,8,41.803423,-87.642984,14,0,0,0,1,0,0,0,0,1.000510672,84.79732195,57.51432895,71.2620085,54.87684392,0.162658578,6.391473384,29.41041002,30.1313627,5.744753245,16.745274,6.48765434,2.001021345,84.23873474,62.01634572,73.48088797,56.13288828,0.11159135,8.559285619,29.46407622,30.1143576,5.66953416,14.75781385,7.082247518
1168,8/1/2007,8,41.803423,-87.642984,2,0,0,0,0,1,0,0,0,1.000510672,84.79732195,57.51432895,71.2620085,54.87684392,0.162658578,6.391473384,29.41041002,30.1313627,5.744753245,16.745274,6.48765434,2.001021345,84.23873474,62.01634572,73.48088797,56.13288828,0.11159135,8.559285619,29.46407622,30.1143576,5.66953416,14.75781385,7.082247518
1169,8/1/2007,8,41.803423,-87.642984,2,0,0,1,0,0,0,0,0,1.000510672,84.79732195,57.51432895,71.2620085,54.87684392,0.162658578,6.391473384,29.41041002,30.1313627,5.744753245,16.745274,6.48765434,2.001021345,84.23873474,62.01634572,73.48088797,56.13288828,0.11159135,8.559285619,29.46407622,30.1143576,5.66953416,14.75781385,7.082247518
1170,8/1/2007,8,41.803423,-87.642984,12,0,0,1,0,0,0,0,0,1.000510672,84.79732195,57.51432895,71.2620085,54.87684392,0.162658578,6.391473384,29.41041002,30.1313627,5.744753245,16.745274,6.48765434,2.001021345,84.23873474,62.01634572,73.48088797,56.13288828,0.11159135,8.559285619,29.46407622,30.1143576,5.66953416,14.75781385,7.082247518
1171,8/1/2007,8,41.803423,-87.642984,38,0,0,1,0,0,0,0,0,1.000510672,84.79732195,57.51432895,71.2620085,54.87684392,0.162658578,6.391473384,29.41041002,30.1313627,5.744753245,16.745274,6.48765434,2.001021345,84.23873474,62.01634572,73.48088797,56.13288828,0.11159135,8.559285619,29.46407622,30.1143576,5.66953416,14.75781385,7.082247518
1172,8/1/2007,9,41.754292,-87.590773,11,0,0,0,1,0,0,0,0,1.000510672,84.79732195,57.51432895,71.2620085,54.87684392,0.162658578,6.391473384,29.41041002,30.1313627,5.744753245,16.745274,6.48765434,2.001021345,84.23873474,62.01634572,73.48088797,56.13288828,0.11159135,8.559285619,29.46407622,30.1143576,5.66953416,14.75781385,7.082247518
1173,8/1/2007,9,41.754292,-87.590773,6,0,0,0,1,0,0,0,0,1.000510672,84.79732195,57.51432895,71.2620085,54.87684392,0.162658578,6.391473384,29.41041002,30.1313627,5.744753245,16.745274,6.48765434,2.001021345,84.23873474,62.01634572,73.48088797,56.13288828,0.11159135,8.559285619,29.46407622,30.1143576,5.66953416,14.75781385,7.082247518
1174,8/1/2007,9,41.754292,-87.590773,1,0,0,0,1,0,0,0,0,1.000510672,84.79732195,57.51432895,71.2620085,54.87684392,0.162658578,6.391473384,29.41041002,30.1313627,5.744753245,16.745274,6.48765434,2.001021345,84.23873474,62.01634572,73.48088797,56.13288828,0.11159135,8.559285619,29.46407622,30.1143576,5.66953416,14.75781385,7.082247518
1175,8/1/2007,9,41.754292,-87.590773,2,0,0,0,0,1,0,0,0,1.000510672,84.79732195,57.51432895,71.2620085,54.87684392,0.162658578,6.391473384,29.41041002,30.1313627,5.744753245,16.745274,6.48765434,2.001021345,84.23873474,62.01634572,73.48088797,56.13288828,0.11159135,8.559285619,29.46407622,30.1143576,5.66953416,14.75781385,7.082247518
1176,8/1/2007,9,41.754292,-87.590773,1,0,0,0,0,1,0,0,0,1.000510672,84.79732195,57.51432895,71.2620085,54.87684392,0.162658578,6.391473384,29.41041002,30.1313627,5.744753245,16.745274,6.48765434,2.001021345,84.23873474,62.01634572,73.48088797,56.13288828,0.11159135,8.559285619,29.46407622,30.1143576,5.66953416,14.75781385,7.082247518
1177,8/1/2007,9,41.754292,-87.590773,3,0,0,0,0,1,0,0,0,1.000510672,84.79732195,57.51432895,71.2620085,54.87684392,0.162658578,6.391473384,29.41041002,30.1313627,5.744753245,16.745274,6.48765434,2.001021345,84.23873474,62.01634572,73.48088797,56.13288828,0.11159135,8.559285619,29.46407622,30.1143576,5.66953416,14.75781385,7.082247518
1178,8/1/2007,9,41.754292,-87.590773,3,0,0,1,0,0,0,0,0,1.000510672,84.79732195,57.51432895,71.2620085,54.87684392,0.162658578,6.391473384,29.41041002,30.1313627,5.744753245,16.745274,6.48765434,2.001021345,84.23873474,62.01634572,73.48088797,56.13288828,0.11159135,8.559285619,29.46407622,30.1143576,5.66953416,14.75781385,7.082247518
1179,8/1/2007,9,41.754292,-87.590773,3,0,0,1,0,0,0,0,0,1.000510672,84.79732195,57.51432895,71.2620085,54.87684392,0.162658578,6.391473384,29.41041002,30.1313627,5.744753245,16.745274,6.48765434,2.001021345,84.23873474,62.01634572,73.48088797,56.13288828,0.11159135,8.559285619,29.46407622,30.1143576,5.66953416,14.75781385,7.082247518
1180,8/1/2007,8,41.798697,-87.736812,8,0,0,0,1,0,0,0,0,1.000510672,84.79732195,57.51432895,71.2620085,54.87684392,0.162658578,6.391473384,29.41041002,30.1313627,5.744753245,16.745274,6.48765434,2.001021345,84.23873474,62.01634572,73.48088797,56.13288828,0.11159135,8.559285619,29.46407622,30.1143576,5.66953416,14.75781385,7.082247518
1181,8/1/2007,8,41.798697,-87.736812,11,0,0,0,1,0,0,0,0,1.000510672,84.79732195,57.51432895,71.2620085,54.87684392,0.162658578,6.391473384,29.41041002,30.1313627,5.744753245,16.745274,6.48765434,2.001021345,84.23873474,62.01634572,73.48088797,56.13288828,0.11159135,8.559285619,29.46407622,30.1143576,5.66953416,14.75781385,7.082247518
1182,8/1/2007,8,41.798697,-87.736812,32,0,0,0,1,0,0,0,0,1.000510672,84.79732195,57.51432895,71.2620085,54.87684392,0.162658578,6.391473384,29.41041002,30.1313627,5.744753245,16.745274,6.48765434,2.001021345,84.23873474,62.01634572,73.48088797,56.13288828,0.11159135,8.559285619,29.46407622,30.1143576,5.66953416,14.75781385,7.082247518
1183,8/1/2007,8,41.798697,-87.736812,2,0,0,0,0,1,0,0,0,1.000510672,84.79732195,57.51432895,71.2620085,54.87684392,0.162658578,6.391473384,29.41041002,30.1313627,5.744753245,16.745274,6.48765434,2.001021345,84.23873474,62.01634572,73.48088797,56.13288828,0.11159135,8.559285619,29.46407622,30.1143576,5.66953416,14.75781385,7.082247518
1184,8/1/2007,8,41.798697,-87.736812,1,0,0,0,0,1,0,0,0,1.000510672,84.79732195,57.51432895,71.2620085,54.87684392,0.162658578,6.391473384,29.41041002,30.1313627,5.744753245,16.745274,6.48765434,2.001021345,84.23873474,62.01634572,73.48088797,56.13288828,0.11159135,8.559285619,29.46407622,30.1143576,5.66953416,14.75781385,7.082247518
1185,8/1/2007,8,41.798697,-87.736812,2,0,0,1,0,0,0,0,0,1.000510672,84.79732195,57.51432895,71.2620085,54.87684392,0.162658578,6.391473384,29.41041002,30.1313627,5.744753245,16.745274,6.48765434,2.001021345,84.23873474,62.01634572,73.48088797,56.13288828,0.11159135,8.559285619,29.46407622,30.1143576,5.66953416,14.75781385,7.082247518
1186,8/1/2007,8,41.798697,-87.736812,3,0,0,1,0,0,0,0,0,1.000510672,84.79732195,57.51432895,71.2620085,54.87684392,0.162658578,6.391473384,29.41041002,30.1313627,5.744753245,16.745274,6.48765434,2.001021345,84.23873474,62.01634572,73.48088797,56.13288828,0.11159135,8.559285619,29.46407622,30.1143576,5.66953416,14.75781385,7.082247518
1187,8/1/2007,8,41.798697,-87.736812,1,0,0,0,0,0,0,0,1,1.000510672,84.79732195,57.51432895,71.2620085,54.87684392,0.162658578,6.391473384,29.41041002,30.1313627,5.744753245,16.745274,6.48765434,2.001021345,84.23873474,62.01634572,73.48088797,56.13288828,0.11159135,8.559285619,29.46407622,30.1143576,5.66953416,14.75781385,7.082247518
1188,8/1/2007,8,41.798697,-87.736812,2,0,0,0,0,0,0,0,1,1.000510672,84.79732195,57.51432895,71.2620085,54.87684392,0.162658578,6.391473384,29.41041002,30.1313627,5.744753245,16.745274,6.48765434,2.001021345,84.23873474,62.01634572,73.48088797,56.13288828,0.11159135,8.559285619,29.46407622,30.1143576,5.66953416,14.75781385,7.082247518
1189,8/1/2007,9,41.776156,-87.778927,6,0,0,0,1,0,0,0,0,1.000510672,84.79732195,57.51432895,71.2620085,54.87684392,0.162658578,6.391473384,29.41041002,30.1313627,5.744753245,16.745274,6.48765434,2.001021345,84.23873474,62.01634572,73.48088797,56.13288828,0.11159135,8.559285619,29.46407622,30.1143576,5.66953416,14.75781385,7.082247518
1190,8/1/2007,9,41.776156,-87.778927,2,0,0,0,1,0,0,0,0,1.000510672,84.79732195,57.51432895,71.2620085,54.87684392,0.162658578,6.391473384,29.41041002,30.1313627,5.744753245,16.745274,6.48765434,2.001021345,84.23873474,62.01634572,73.48088797,56.13288828,0.11159135,8.559285619,29.46407622,30.1143576,5.66953416,14.75781385,7.082247518
1191,8/1/2007,9,41.776156,-87.778927,7,0,0,0,1,0,0,0,0,1.000510672,84.79732195,57.51432895,71.2620085,54.87684392,0.162658578,6.391473384,29.41041002,30.1313627,5.744753245,16.745274,6.48765434,2.001021345,84.23873474,62.01634572,73.48088797,56.13288828,0.11159135,8.559285619,29.46407622,30.1143576,5.66953416,14.75781385,7.082247518
1192,8/1/2007,9,41.776156,-87.778927,1,0,0,0,0,1,0,0,0,1.000510672,84.79732195,57.51432895,71.2620085,54.87684392,0.162658578,6.391473384,29.41041002,30.1313627,5.744753245,16.745274,6.48765434,2.001021345,84.23873474,62.01634572,73.48088797,56.13288828,0.11159135,8.559285619,29.46407622,30.1143576,5.66953416,14.75781385,7.082247518
1193,8/1/2007,9,41.776156,-87.778927,1,0,0,0,0,1,0,0,0,1.000510672,84.79732195,57.51432895,71.2620085,54.87684392,0.162658578,6.391473384,29.41041002,30.1313627,5.744753245,16.745274,6.48765434,2.001021345,84.23873474,62.01634572,73.48088797,56.13288828,0.11159135,8.559285619,29.46407622,30.1143576,5.66953416,14.75781385,7.082247518
1194,8/1/2007,9,41.776156,-87.778927,1,0,0,1,0,0,0,0,0,1.000510672,84.79732195,57.51432895,71.2620085,54.87684392,0.162658578,6.391473384,29.41041002,30.1313627,5.744753245,16.745274,6.48765434,2.001021345,84.23873474,62.01634572,73.48088797,56.13288828,0.11159135,8.559285619,29.46407622,30.1143576,5.66953416,14.75781385,7.082247518
1195,8/1/2007,9,41.776156,-87.778927,1,0,0,1,0,0,0,0,0,1.000510672,84.79732195,57.51432895,71.2620085,54.87684392,0.162658578,6.391473384,29.41041002,30.1313627,5.744753245,16.745274,6.48765434,2.001021345,84.23873474,62.01634572,73.48088797,56.13288828,0.11159135,8.559285619,29.46407622,30.1143576,5.66953416,14.75781385,7.082247518
1196,8/1/2007,5,41.673408,-87.599862,50,0,0,0,1,0,0,0,0,1.000510672,84.79732195,57.51432895,71.2620085,54.87684392,0.162658578,6.391473384,29.41041002,30.1313627,5.744753245,16.745274,6.48765434,2.001021345,84.23873474,62.01634572,73.48088797,56.13288828,0.11159135,8.559285619,29.46407622,30.1143576,5.66953416,14.75781385,7.082247518
1197,8/1/2007,5,41.673408,-87.599862,50,0,0,0,1,0,0,0,0,1.000510672,84.79732195,57.51432895,71.2620085,54.87684392,0.162658578,6.391473384,29.41041002,30.1313627,5.744753245,16.745274,6.48765434,2.001021345,84.23873474,62.01634572,73.48088797,56.13288828,0.11159135,8.559285619,29.46407622,30.1143576,5.66953416,14.75781385,7.082247518
1198,8/1/2007,5,41.673408,-87.599862,50,0,0,0,1,0,0,0,0,1.000510672,84.79732195,57.51432895,71.2620085,54.87684392,0.162658578,6.391473384,29.41041002,30.1313627,5.744753245,16.745274,6.48765434,2.001021345,84.23873474,62.01634572,73.48088797,56.13288828,0.11159135,8.559285619,29.46407622,30.1143576,5.66953416,14.75781385,7.082247518
1199,8/1/2007,5,41.673408,-87.599862,50,0,0,0,1,0,0,0,0,1.000510672,84.79732195,57.51432895,71.2620085,54.87684392,0.162658578,6.391473384,29.41041002,30.1313627,5.744753245,16.745274,6.48765434,2.001021345,84.23873474,62.01634572,73.48088797,56.13288828,0.11159135,8.559285619,29.46407622,30.1143576,5.66953416,14.75781385,7.082247518
1200,8/1/2007,5,41.673408,-87.599862,50,0,0,0,1,0,0,0,0,1.000510672,84.79732195,57.51432895,71.2620085,54.87684392,0.162658578,6.391473384,29.41041002,30.1313627,5.744753245,16.745274,6.48765434,2.001021345,84.23873474,62.01634572,73.48088797,56.13288828,0.11159135,8.559285619,29.46407622,30.1143576,5.66953416,14.75781385,7.082247518
1201,8/1/2007,5,41.673408,-87.599862,15,0,0,0,1,0,0,0,0,1.000510672,84.79732195,57.51432895,71.2620085,54.87684392,0.162658578,6.391473384,29.41041002,30.1313627,5.744753245,16.745274,6.48765434,2.001021345,84.23873474,62.01634572,73.48088797,56.13288828,0.11159135,8.559285619,29.46407622,30.1143576,5.66953416,14.75781385,7.082247518
1202,8/1/2007,5,41.673408,-87.599862,50,0,0,0,1,0,0,0,0,1.000510672,84.79732195,57.51432895,71.2620085,54.87684392,0.162658578,6.391473384,29.41041002,30.1313627,5.744753245,16.745274,6.48765434,2.001021345,84.23873474,62.01634572,73.48088797,56.13288828,0.11159135,8.559285619,29.46407622,30.1143576,5.66953416,14.75781385,7.082247518
1203,8/1/2007,5,41.673408,-87.599862,50,0,0,0,1,0,0,0,0,1.000510672,84.79732195,57.51432895,71.2620085,54.87684392,0.162658578,6.391473384,29.41041002,30.1313627,5.744753245,16.745274,6.48765434,2.001021345,84.23873474,62.01634572,73.48088797,56.13288828,0.11159135,8.559285619,29.46407622,30.1143576,5.66953416,14.75781385,7.082247518
1204,8/1/2007,5,41.673408,-87.599862,50,0,0,0,1,0,0,0,0,1.000510672,84.79732195,57.51432895,71.2620085,54.87684392,0.162658578,6.391473384,29.41041002,30.1313627,5.744753245,16.745274,6.48765434,2.001021345,84.23873474,62.01634572,73.48088797,56.13288828,0.11159135,8.559285619,29.46407622,30.1143576,5.66953416,14.75781385,7.082247518
1205,8/1/2007,5,41.673408,-87.599862,50,0,0,0,1,0,0,0,0,1.000510672,84.79732195,57.51432895,71.2620085,54.87684392,0.162658578,6.391473384,29.41041002,30.1313627,5.744753245,16.745274,6.48765434,2.001021345,84.23873474,62.01634572,73.48088797,56.13288828,0.11159135,8.559285619,29.46407622,30.1143576,5.66953416,14.75781385,7.082247518
1206,8/1/2007,5,41.673408,-87.599862,50,0,0,0,1,0,0,0,0,1.000510672,84.79732195,57.51432895,71.2620085,54.87684392,0.162658578,6.391473384,29.41041002,30.1313627,5.744753245,16.745274,6.48765434,2.001021345,84.23873474,62.01634572,73.48088797,56.13288828,0.11159135,8.559285619,29.46407622,30.1143576,5.66953416,14.75781385,7.082247518
1207,8/1/2007,5,41.673408,-87.599862,50,0,0,0,1,0,0,0,0,1.000510672,84.79732195,57.51432895,71.2620085,54.87684392,0.162658578,6.391473384,29.41041002,30.1313627,5.744753245,16.745274,6.48765434,2.001021345,84.23873474,62.01634572,73.48088797,56.13288828,0.11159135,8.559285619,29.46407622,30.1143576,5.66953416,14.75781385,7.082247518
1208,8/1/2007,5,41.673408,-87.599862,50,0,0,0,1,0,0,0,0,1.000510672,84.79732195,57.51432895,71.2620085,54.87684392,0.162658578,6.391473384,29.41041002,30.1313627,5.744753245,16.745274,6.48765434,2.001021345,84.23873474,62.01634572,73.48088797,56.13288828,0.11159135,8.559285619,29.46407622,30.1143576,5.66953416,14.75781385,7.082247518
1209,8/1/2007,5,41.673408,-87.599862,50,0,0,0,1,0,0,0,0,1.000510672,84.79732195,57.51432895,71.2620085,54.87684392,0.162658578,6.391473384,29.41041002,30.1313627,5.744753245,16.745274,6.48765434,2.001021345,84.23873474,62.01634572,73.48088797,56.13288828,0.11159135,8.559285619,29.46407622,30.1143576,5.66953416,14.75781385,7.082247518
1210,8/1/2007,5,41.673408,-87.599862,50,0,0,0,1,0,0,0,0,1.000510672,84.79732195,57.51432895,71.2620085,54.87684392,0.162658578,6.391473384,29.41041002,30.1313627,5.744753245,16.745274,6.48765434,2.001021345,84.23873474,62.01634572,73.48088797,56.13288828,0.11159135,8.559285619,29.46407622,30.1143576,5.66953416,14.75781385,7.082247518
1211,8/1/2007,5,41.673408,-87.599862,50,0,0,0,1,0,0,0,0,1.000510672,84.79732195,57.51432895,71.2620085,54.87684392,0.162658578,6.391473384,29.41041002,30.1313627,5.744753245,16.745274,6.48765434,2.001021345,84.23873474,62.01634572,73.48088797,56.13288828,0.11159135,8.559285619,29.46407622,30.1143576,5.66953416,14.75781385,7.082247518
1212,8/1/2007,5,41.673408,-87.599862,50,0,0,0,0,1,0,0,0,1.000510672,84.79732195,57.51432895,71.2620085,54.87684392,0.162658578,6.391473384,29.41041002,30.1313627,5.744753245,16.745274,6.48765434,2.001021345,84.23873474,62.01634572,73.48088797,56.13288828,0.11159135,8.559285619,29.46407622,30.1143576,5.66953416,14.75781385,7.082247518
1213,8/1/2007,5,41.673408,-87.599862,40,0,0,0,0,1,0,0,0,1.000510672,84.79732195,57.51432895,71.2620085,54.87684392,0.162658578,6.391473384,29.41041002,30.1313627,5.744753245,16.745274,6.48765434,2.001021345,84.23873474,62.01634572,73.48088797,56.13288828,0.11159135,8.559285619,29.46407622,30.1143576,5.66953416,14.75781385,7.082247518
1214,8/1/2007,5,41.673408,-87.599862,24,0,0,0,0,1,0,0,0,1.000510672,84.79732195,57.51432895,71.2620085,54.87684392,0.162658578,6.391473384,29.41041002,30.1313627,5.744753245,16.745274,6.48765434,2.001021345,84.23873474,62.01634572,73.48088797,56.13288828,0.11159135,8.559285619,29.46407622,30.1143576,5.66953416,14.75781385,7.082247518
1215,8/1/2007,5,41.673408,-87.599862,50,0,0,0,0,1,0,0,0,1.000510672,84.79732195,57.51432895,71.2620085,54.87684392,0.162658578,6.391473384,29.41041002,30.1313627,5.744753245,16.745274,6.48765434,2.001021345,84.23873474,62.01634572,73.48088797,56.13288828,0.11159135,8.559285619,29.46407622,30.1143576,5.66953416,14.75781385,7.082247518
1216,8/1/2007,5,41.673408,-87.599862,50,0,0,1,0,0,0,0,0,1.000510672,84.79732195,57.51432895,71.2620085,54.87684392,0.162658578,6.391473384,29.41041002,30.1313627,5.744753245,16.745274,6.48765434,2.001021345,84.23873474,62.01634572,73.48088797,56.13288828,0.11159135,8.559285619,29.46407622,30.1143576,5.66953416,14.75781385,7.082247518
1217,8/1/2007,5,41.673408,-87.599862,50,0,0,1,0,0,0,0,0,1.000510672,84.79732195,57.51432895,71.2620085,54.87684392,0.162658578,6.391473384,29.41041002,30.1313627,5.744753245,16.745274,6.48765434,2.001021345,84.23873474,62.01634572,73.48088797,56.13288828,0.11159135,8.559285619,29.46407622,30.1143576,5.66953416,14.75781385,7.082247518
1218,8/1/2007,5,41.673408,-87.599862,50,0,0,1,0,0,0,0,0,1.000510672,84.79732195,57.51432895,71.2620085,54.87684392,0.162658578,6.391473384,29.41041002,30.1313627,5.744753245,16.745274,6.48765434,2.001021345,84.23873474,62.01634572,73.48088797,56.13288828,0.11159135,8.559285619,29.46407622,30.1143576,5.66953416,14.75781385,7.082247518
1219,8/1/2007,5,41.673408,-87.599862,50,0,0,1,0,0,0,0,0,1.000510672,84.79732195,57.51432895,71.2620085,54.87684392,0.162658578,6.391473384,29.41041002,30.1313627,5.744753245,16.745274,6.48765434,2.001021345,84.23873474,62.01634572,73.48088797,56.13288828,0.11159135,8.559285619,29.46407622,30.1143576,5.66953416,14.75781385,7.082247518
1220,8/1/2007,5,41.673408,-87.599862,50,0,0,1,0,0,0,0,0,1.000510672,84.79732195,57.51432895,71.2620085,54.87684392,0.162658578,6.391473384,29.41041002,30.1313627,5.744753245,16.745274,6.48765434,2.001021345,84.23873474,62.01634572,73.48088797,56.13288828,0.11159135,8.559285619,29.46407622,30.1143576,5.66953416,14.75781385,7.082247518
1221,8/1/2007,5,41.673408,-87.599862,50,0,0,1,0,0,0,0,0,1.000510672,84.79732195,57.51432895,71.2620085,54.87684392,0.162658578,6.391473384,29.41041002,30.1313627,5.744753245,16.745274,6.48765434,2.001021345,84.23873474,62.01634572,73.48088797,56.13288828,0.11159135,8.559285619,29.46407622,30.1143576,5.66953416,14.75781385,7.082247518
1222,8/1/2007,5,41.673408,-87.599862,50,0,0,1,0,0,0,0,0,1.000510672,84.79732195,57.51432895,71.2620085,54.87684392,0.162658578,6.391473384,29.41041002,30.1313627,5.744753245,16.745274,6.48765434,2.001021345,84.23873474,62.01634572,73.48088797,56.13288828,0.11159135,8.559285619,29.46407622,30.1143576,5.66953416,14.75781385,7.082247518
1223,8/1/2007,5,41.673408,-87.599862,50,0,0,1,0,0,0,0,0,1.000510672,84.79732195,57.51432895,71.2620085,54.87684392,0.162658578,6.391473384,29.41041002,30.1313627,5.744753245,16.745274,6.48765434,2.001021345,84.23873474,62.01634572,73.48088797,56.13288828,0.11159135,8.559285619,29.46407622,30.1143576,5.66953416,14.75781385,7.082247518
1224,8/1/2007,5,41.673408,-87.599862,50,0,0,1,0,0,0,0,0,1.000510672,84.79732195,57.51432895,71.2620085,54.87684392,0.162658578,6.391473384,29.41041002,30.1313627,5.744753245,16.745274,6.48765434,2.001021345,84.23873474,62.01634572,73.48088797,56.13288828,0.11159135,8.559285619,29.46407622,30.1143576,5.66953416,14.75781385,7.082247518
1225,8/1/2007,5,41.673408,-87.599862,50,0,0,1,0,0,0,0,0,1.000510672,84.79732195,57.51432895,71.2620085,54.87684392,0.162658578,6.391473384,29.41041002,30.1313627,5.744753245,16.745274,6.48765434,2.001021345,84.23873474,62.01634572,73.48088797,56.13288828,0.11159135,8.559285619,29.46407622,30.1143576,5.66953416,14.75781385,7.082247518
1226,8/1/2007,5,41.673408,-87.599862,50,0,0,1,0,0,0,0,0,1.000510672,84.79732195,57.51432895,71.2620085,54.87684392,0.162658578,6.391473384,29.41041002,30.1313627,5.744753245,16.745274,6.48765434,2.001021345,84.23873474,62.01634572,73.48088797,56.13288828,0.11159135,8.559285619,29.46407622,30.1143576,5.66953416,14.75781385,7.082247518
1227,8/1/2007,5,41.673408,-87.599862,50,0,0,1,0,0,0,0,0,1.000510672,84.79732195,57.51432895,71.2620085,54.87684392,0.162658578,6.391473384,29.41041002,30.1313627,5.744753245,16.745274,6.48765434,2.001021345,84.23873474,62.01634572,73.48088797,56.13288828,0.11159135,8.559285619,29.46407622,30.1143576,5.66953416,14.75781385,7.082247518
1228,8/1/2007,5,41.673408,-87.599862,27,0,0,1,0,0,0,0,0,1.000510672,84.79732195,57.51432895,71.2620085,54.87684392,0.162658578,6.391473384,29.41041002,30.1313627,5.744753245,16.745274,6.48765434,2.001021345,84.23873474,62.01634572,73.48088797,56.13288828,0.11159135,8.559285619,29.46407622,30.1143576,5.66953416,14.75781385,7.082247518
1229,8/1/2007,5,41.673408,-87.599862,50,0,0,1,0,0,0,0,0,1.000510672,84.79732195,57.51432895,71.2620085,54.87684392,0.162658578,6.391473384,29.41041002,30.1313627,5.744753245,16.745274,6.48765434,2.001021345,84.23873474,62.01634572,73.48088797,56.13288828,0.11159135,8.559285619,29.46407622,30.1143576,5.66953416,14.75781385,7.082247518
1230,8/1/2007,5,41.673408,-87.599862,50,0,0,1,0,0,0,0,0,1.000510672,84.79732195,57.51432895,71.2620085,54.87684392,0.162658578,6.391473384,29.41041002,30.1313627,5.744753245,16.745274,6.48765434,2.001021345,84.23873474,62.01634572,73.48088797,56.13288828,0.11159135,8.559285619,29.46407622,30.1143576,5.66953416,14.75781385,7.082247518
1231,8/1/2007,5,41.673408,-87.599862,50,0,0,1,0,0,0,0,0,1.000510672,84.79732195,57.51432895,71.2620085,54.87684392,0.162658578,6.391473384,29.41041002,30.1313627,5.744753245,16.745274,6.48765434,2.001021345,84.23873474,62.01634572,73.48088797,56.13288828,0.11159135,8.559285619,29.46407622,30.1143576,5.66953416,14.75781385,7.082247518
1232,8/1/2007,5,41.673408,-87.599862,50,0,0,1,0,0,0,0,0,1.000510672,84.79732195,57.51432895,71.2620085,54.87684392,0.162658578,6.391473384,29.41041002,30.1313627,5.744753245,16.745274,6.48765434,2.001021345,84.23873474,62.01634572,73.48088797,56.13288828,0.11159135,8.559285619,29.46407622,30.1143576,5.66953416,14.75781385,7.082247518
1233,8/1/2007,5,41.673408,-87.599862,50,0,0,1,0,0,0,0,0,1.000510672,84.79732195,57.51432895,71.2620085,54.87684392,0.162658578,6.391473384,29.41041002,30.1313627,5.744753245,16.745274,6.48765434,2.001021345,84.23873474,62.01634572,73.48088797,56.13288828,0.11159135,8.559285619,29.46407622,30.1143576,5.66953416,14.75781385,7.082247518
1234,8/1/2007,5,41.673408,-87.599862,16,0,0,1,0,0,0,0,0,1.000510672,84.79732195,57.51432895,71.2620085,54.87684392,0.162658578,6.391473384,29.41041002,30.1313627,5.744753245,16.745274,6.48765434,2.001021345,84.23873474,62.01634572,73.48088797,56.13288828,0.11159135,8.559285619,29.46407622,30.1143576,5.66953416,14.75781385,7.082247518
1235,8/1/2007,5,41.673408,-87.599862,50,0,0,1,0,0,0,0,0,1.000510672,84.79732195,57.51432895,71.2620085,54.87684392,0.162658578,6.391473384,29.41041002,30.1313627,5.744753245,16.745274,6.48765434,2.001021345,84.23873474,62.01634572,73.48088797,56.13288828,0.11159135,8.559285619,29.46407622,30.1143576,5.66953416,14.75781385,7.082247518
1236,8/1/2007,5,41.673408,-87.599862,50,0,0,1,0,0,0,0,0,1.000510672,84.79732195,57.51432895,71.2620085,54.87684392,0.162658578,6.391473384,29.41041002,30.1313627,5.744753245,16.745274,6.48765434,2.001021345,84.23873474,62.01634572,73.48088797,56.13288828,0.11159135,8.559285619,29.46407622,30.1143576,5.66953416,14.75781385,7.082247518
