,Date,AddressAccuracy,Latitude,Longitude,NumMosquitos,WnvPresent,CULEX ERRATICUS,CULEX PIPIENS,CULEX PIPIENS/RESTUANS,CULEX RESTUANS,CULEX SALINARIUS,CULEX TARSALIS,CULEX TERRITANS,Station,Tmax,Tmin,Tavg,DewPoint,Heat,Cool,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Station1,Tmax1,Tmin1,Tavg1,DewPoint1,Heat1,Cool1,StnPressure1,SeaLevel1,ResultSpeed1,ResultDir1,AvgSpeed1
2281,8/21/2007,8,41.857402,-87.694991,11,0,0,0,1,0,0,0,0,1.000510672,83.52982424,68.13776873,75.84634579,68.70592072,0.018913788,10.83206588,29.21978265,29.92781021,3.307682921,16.1753049,6.071927875,2.001021345,81.79664105,68.18896836,75.03687698,68.98184346,0,10.00368329,29.27235615,29.90861959,3.461354297,17.16874882,6.103526301
2282,8/21/2007,8,41.857402,-87.694991,1,0,0,0,0,1,0,0,0,1.000510672,83.52982424,68.13776873,75.84634579,68.70592072,0.018913788,10.83206588,29.21978265,29.92781021,3.307682921,16.1753049,6.071927875,2.001021345,81.79664105,68.18896836,75.03687698,68.98184346,0,10.00368329,29.27235615,29.90861959,3.461354297,17.16874882,6.103526301
2283,8/21/2007,8,41.857402,-87.694991,10,0,0,1,0,0,0,0,0,1.000510672,83.52982424,68.13776873,75.84634579,68.70592072,0.018913788,10.83206588,29.21978265,29.92781021,3.307682921,16.1753049,6.071927875,2.001021345,81.79664105,68.18896836,75.03687698,68.98184346,0,10.00368329,29.27235615,29.90861959,3.461354297,17.16874882,6.103526301
2284,8/21/2007,9,41.868142,-87.696269,7,0,0,0,1,0,0,0,0,1.000510672,83.52982424,68.13776873,75.84634579,68.70592072,0.018913788,10.83206588,29.21978265,29.92781021,3.307682921,16.1753049,6.071927875,2.001021345,81.79664105,68.18896836,75.03687698,68.98184346,0,10.00368329,29.27235615,29.90861959,3.461354297,17.16874882,6.103526301
2285,8/21/2007,9,41.868142,-87.696269,13,0,0,1,0,0,0,0,0,1.000510672,83.52982424,68.13776873,75.84634579,68.70592072,0.018913788,10.83206588,29.21978265,29.92781021,3.307682921,16.1753049,6.071927875,2.001021345,81.79664105,68.18896836,75.03687698,68.98184346,0,10.00368329,29.27235615,29.90861959,3.461354297,17.16874882,6.103526301
2286,8/21/2007,9,41.846283,-87.656913,2,0,0,0,1,0,0,0,0,1.000510672,83.52982424,68.13776873,75.84634579,68.70592072,0.018913788,10.83206588,29.21978265,29.92781021,3.307682921,16.1753049,6.071927875,2.001021345,81.79664105,68.18896836,75.03687698,68.98184346,0,10.00368329,29.27235615,29.90861959,3.461354297,17.16874882,6.103526301
2287,8/21/2007,8,41.721474,-87.648064,10,0,0,0,1,0,0,0,0,1.000510672,83.52982424,68.13776873,75.84634579,68.70592072,0.018913788,10.83206588,29.21978265,29.92781021,3.307682921,16.1753049,6.071927875,2.001021345,81.79664105,68.18896836,75.03687698,68.98184346,0,10.00368329,29.27235615,29.90861959,3.461354297,17.16874882,6.103526301
2288,8/21/2007,8,41.721474,-87.648064,15,0,0,1,0,0,0,0,0,1.000510672,83.52982424,68.13776873,75.84634579,68.70592072,0.018913788,10.83206588,29.21978265,29.92781021,3.307682921,16.1753049,6.071927875,2.001021345,81.79664105,68.18896836,75.03687698,68.98184346,0,10.00368329,29.27235615,29.90861959,3.461354297,17.16874882,6.103526301
2289,8/21/2007,9,41.869107,-87.696293,9,0,0,0,1,0,0,0,0,1.000510672,83.52982424,68.13776873,75.84634579,68.70592072,0.018913788,10.83206588,29.21978265,29.92781021,3.307682921,16.1753049,6.071927875,2.001021345,81.79664105,68.18896836,75.03687698,68.98184346,0,10.00368329,29.27235615,29.90861959,3.461354297,17.16874882,6.103526301
2290,8/21/2007,9,41.869107,-87.696293,11,0,0,1,0,0,0,0,0,1.000510672,83.52982424,68.13776873,75.84634579,68.70592072,0.018913788,10.83206588,29.21978265,29.92781021,3.307682921,16.1753049,6.071927875,2.001021345,81.79664105,68.18896836,75.03687698,68.98184346,0,10.00368329,29.27235615,29.90861959,3.461354297,17.16874882,6.103526301
2291,8/21/2007,8,41.966987,-87.674677,4,0,0,0,1,0,0,0,0,1.000510672,83.52982424,68.13776873,75.84634579,68.70592072,0.018913788,10.83206588,29.21978265,29.92781021,3.307682921,16.1753049,6.071927875,2.001021345,81.79664105,68.18896836,75.03687698,68.98184346,0,10.00368329,29.27235615,29.90861959,3.461354297,17.16874882,6.103526301
2292,8/21/2007,8,41.966987,-87.674677,1,0,0,1,0,0,0,0,0,1.000510672,83.52982424,68.13776873,75.84634579,68.70592072,0.018913788,10.83206588,29.21978265,29.92781021,3.307682921,16.1753049,6.071927875,2.001021345,81.79664105,68.18896836,75.03687698,68.98184346,0,10.00368329,29.27235615,29.90861959,3.461354297,17.16874882,6.103526301
2293,8/21/2007,9,41.923738,-87.785288,21,0,0,0,1,0,0,0,0,1.000510672,83.52982424,68.13776873,75.84634579,68.70592072,0.018913788,10.83206588,29.21978265,29.92781021,3.307682921,16.1753049,6.071927875,2.001021345,81.79664105,68.18896836,75.03687698,68.98184346,0,10.00368329,29.27235615,29.90861959,3.461354297,17.16874882,6.103526301
2294,8/21/2007,9,41.923738,-87.785288,11,0,0,1,0,0,0,0,0,1.000510672,83.52982424,68.13776873,75.84634579,68.70592072,0.018913788,10.83206588,29.21978265,29.92781021,3.307682921,16.1753049,6.071927875,2.001021345,81.79664105,68.18896836,75.03687698,68.98184346,0,10.00368329,29.27235615,29.90861959,3.461354297,17.16874882,6.103526301
2295,8/21/2007,8,41.970248,-87.787992,22,1,0,0,1,0,0,0,0,1.000510672,83.52982424,68.13776873,75.84634579,68.70592072,0.018913788,10.83206588,29.21978265,29.92781021,3.307682921,16.1753049,6.071927875,2.001021345,81.79664105,68.18896836,75.03687698,68.98184346,0,10.00368329,29.27235615,29.90861959,3.461354297,17.16874882,6.103526301
2296,8/21/2007,8,41.970248,-87.787992,23,1,0,1,0,0,0,0,0,1.000510672,83.52982424,68.13776873,75.84634579,68.70592072,0.018913788,10.83206588,29.21978265,29.92781021,3.307682921,16.1753049,6.071927875,2.001021345,81.79664105,68.18896836,75.03687698,68.98184346,0,10.00368329,29.27235615,29.90861959,3.461354297,17.16874882,6.103526301
2297,8/21/2007,8,42.010412,-87.66214,2,0,0,0,1,0,0,0,0,1.000510672,83.52982424,68.13776873,75.84634579,68.70592072,0.018913788,10.83206588,29.21978265,29.92781021,3.307682921,16.1753049,6.071927875,2.001021345,81.79664105,68.18896836,75.03687698,68.98184346,0,10.00368329,29.27235615,29.90861959,3.461354297,17.16874882,6.103526301
2298,8/21/2007,8,42.010412,-87.66214,3,0,0,0,0,1,0,0,0,1.000510672,83.52982424,68.13776873,75.84634579,68.70592072,0.018913788,10.83206588,29.21978265,29.92781021,3.307682921,16.1753049,6.071927875,2.001021345,81.79664105,68.18896836,75.03687698,68.98184346,0,10.00368329,29.27235615,29.90861959,3.461354297,17.16874882,6.103526301
2299,8/21/2007,9,41.89923,-87.716788,3,0,0,0,1,0,0,0,0,1.000510672,83.52982424,68.13776873,75.84634579,68.70592072,0.018913788,10.83206588,29.21978265,29.92781021,3.307682921,16.1753049,6.071927875,2.001021345,81.79664105,68.18896836,75.03687698,68.98184346,0,10.00368329,29.27235615,29.90861959,3.461354297,17.16874882,6.103526301
2300,8/21/2007,9,41.89923,-87.716788,1,0,0,1,0,0,0,0,0,1.000510672,83.52982424,68.13776873,75.84634579,68.70592072,0.018913788,10.83206588,29.21978265,29.92781021,3.307682921,16.1753049,6.071927875,2.001021345,81.79664105,68.18896836,75.03687698,68.98184346,0,10.00368329,29.27235615,29.90861959,3.461354297,17.16874882,6.103526301
2301,8/21/2007,9,41.89923,-87.716788,1,0,0,1,0,0,0,0,0,1.000510672,83.52982424,68.13776873,75.84634579,68.70592072,0.018913788,10.83206588,29.21978265,29.92781021,3.307682921,16.1753049,6.071927875,2.001021345,81.79664105,68.18896836,75.03687698,68.98184346,0,10.00368329,29.27235615,29.90861959,3.461354297,17.16874882,6.103526301
2302,8/21/2007,8,41.692555,-87.598865,4,0,0,0,1,0,0,0,0,1.000510672,83.52982424,68.13776873,75.84634579,68.70592072,0.018913788,10.83206588,29.21978265,29.92781021,3.307682921,16.1753049,6.071927875,2.001021345,81.79664105,68.18896836,75.03687698,68.98184346,0,10.00368329,29.27235615,29.90861959,3.461354297,17.16874882,6.103526301
2303,8/21/2007,8,41.692555,-87.598865,7,1,0,1,0,0,0,0,0,1.000510672,83.52982424,68.13776873,75.84634579,68.70592072,0.018913788,10.83206588,29.21978265,29.92781021,3.307682921,16.1753049,6.071927875,2.001021345,81.79664105,68.18896836,75.03687698,68.98184346,0,10.00368329,29.27235615,29.90861959,3.461354297,17.16874882,6.103526301
2304,8/21/2007,9,41.94016,-87.794896,6,0,0,0,1,0,0,0,0,1.000510672,83.52982424,68.13776873,75.84634579,68.70592072,0.018913788,10.83206588,29.21978265,29.92781021,3.307682921,16.1753049,6.071927875,2.001021345,81.79664105,68.18896836,75.03687698,68.98184346,0,10.00368329,29.27235615,29.90861959,3.461354297,17.16874882,6.103526301
2305,8/21/2007,9,41.94016,-87.794896,21,0,0,1,0,0,0,0,0,1.000510672,83.52982424,68.13776873,75.84634579,68.70592072,0.018913788,10.83206588,29.21978265,29.92781021,3.307682921,16.1753049,6.071927875,2.001021345,81.79664105,68.18896836,75.03687698,68.98184346,0,10.00368329,29.27235615,29.90861959,3.461354297,17.16874882,6.103526301
2306,8/21/2007,8,41.942114,-87.776385,4,0,0,0,1,0,0,0,0,1.000510672,83.52982424,68.13776873,75.84634579,68.70592072,0.018913788,10.83206588,29.21978265,29.92781021,3.307682921,16.1753049,6.071927875,2.001021345,81.79664105,68.18896836,75.03687698,68.98184346,0,10.00368329,29.27235615,29.90861959,3.461354297,17.16874882,6.103526301
2307,8/21/2007,8,41.942114,-87.776385,4,0,0,1,0,0,0,0,0,1.000510672,83.52982424,68.13776873,75.84634579,68.70592072,0.018913788,10.83206588,29.21978265,29.92781021,3.307682921,16.1753049,6.071927875,2.001021345,81.79664105,68.18896836,75.03687698,68.98184346,0,10.00368329,29.27235615,29.90861959,3.461354297,17.16874882,6.103526301
2308,8/21/2007,9,41.960616,-87.777189,2,0,0,0,1,0,0,0,0,1.000510672,83.52982424,68.13776873,75.84634579,68.70592072,0.018913788,10.83206588,29.21978265,29.92781021,3.307682921,16.1753049,6.071927875,2.001021345,81.79664105,68.18896836,75.03687698,68.98184346,0,10.00368329,29.27235615,29.90861959,3.461354297,17.16874882,6.103526301
2309,8/21/2007,9,41.960616,-87.777189,2,0,0,1,0,0,0,0,0,1.000510672,83.52982424,68.13776873,75.84634579,68.70592072,0.018913788,10.83206588,29.21978265,29.92781021,3.307682921,16.1753049,6.071927875,2.001021345,81.79664105,68.18896836,75.03687698,68.98184346,0,10.00368329,29.27235615,29.90861959,3.461354297,17.16874882,6.103526301
2310,8/21/2007,8,41.883284,-87.705085,1,0,0,1,0,0,0,0,0,1.000510672,83.52982424,68.13776873,75.84634579,68.70592072,0.018913788,10.83206588,29.21978265,29.92781021,3.307682921,16.1753049,6.071927875,2.001021345,81.79664105,68.18896836,75.03687698,68.98184346,0,10.00368329,29.27235615,29.90861959,3.461354297,17.16874882,6.103526301
2311,8/21/2007,9,41.962728,-87.748367,6,0,0,0,1,0,0,0,0,1.000510672,83.52982424,68.13776873,75.84634579,68.70592072,0.018913788,10.83206588,29.21978265,29.92781021,3.307682921,16.1753049,6.071927875,2.001021345,81.79664105,68.18896836,75.03687698,68.98184346,0,10.00368329,29.27235615,29.90861959,3.461354297,17.16874882,6.103526301
2312,8/21/2007,8,41.836644,-87.677737,5,0,0,0,1,0,0,0,0,1.000510672,83.52982424,68.13776873,75.84634579,68.70592072,0.018913788,10.83206588,29.21978265,29.92781021,3.307682921,16.1753049,6.071927875,2.001021345,81.79664105,68.18896836,75.03687698,68.98184346,0,10.00368329,29.27235615,29.90861959,3.461354297,17.16874882,6.103526301
2313,8/21/2007,8,41.836644,-87.677737,2,0,0,0,0,1,0,0,0,1.000510672,83.52982424,68.13776873,75.84634579,68.70592072,0.018913788,10.83206588,29.21978265,29.92781021,3.307682921,16.1753049,6.071927875,2.001021345,81.79664105,68.18896836,75.03687698,68.98184346,0,10.00368329,29.27235615,29.90861959,3.461354297,17.16874882,6.103526301
2314,8/21/2007,8,41.836644,-87.677737,5,0,0,1,0,0,0,0,0,1.000510672,83.52982424,68.13776873,75.84634579,68.70592072,0.018913788,10.83206588,29.21978265,29.92781021,3.307682921,16.1753049,6.071927875,2.001021345,81.79664105,68.18896836,75.03687698,68.98184346,0,10.00368329,29.27235615,29.90861959,3.461354297,17.16874882,6.103526301
2315,8/21/2007,9,41.837085,-87.729384,4,0,0,0,1,0,0,0,0,1.000510672,83.52982424,68.13776873,75.84634579,68.70592072,0.018913788,10.83206588,29.21978265,29.92781021,3.307682921,16.1753049,6.071927875,2.001021345,81.79664105,68.18896836,75.03687698,68.98184346,0,10.00368329,29.27235615,29.90861959,3.461354297,17.16874882,6.103526301
2316,8/21/2007,9,41.837085,-87.729384,1,0,0,0,0,1,0,0,0,1.000510672,83.52982424,68.13776873,75.84634579,68.70592072,0.018913788,10.83206588,29.21978265,29.92781021,3.307682921,16.1753049,6.071927875,2.001021345,81.79664105,68.18896836,75.03687698,68.98184346,0,10.00368329,29.27235615,29.90861959,3.461354297,17.16874882,6.103526301
2317,8/21/2007,9,41.837085,-87.729384,5,1,0,1,0,0,0,0,0,1.000510672,83.52982424,68.13776873,75.84634579,68.70592072,0.018913788,10.83206588,29.21978265,29.92781021,3.307682921,16.1753049,6.071927875,2.001021345,81.79664105,68.18896836,75.03687698,68.98184346,0,10.00368329,29.27235615,29.90861959,3.461354297,17.16874882,6.103526301
2318,8/21/2007,9,41.911824,-87.726737,28,1,0,0,1,0,0,0,0,1.000510672,83.52982424,68.13776873,75.84634579,68.70592072,0.018913788,10.83206588,29.21978265,29.92781021,3.307682921,16.1753049,6.071927875,2.001021345,81.79664105,68.18896836,75.03687698,68.98184346,0,10.00368329,29.27235615,29.90861959,3.461354297,17.16874882,6.103526301
2319,8/21/2007,9,41.911824,-87.726737,15,0,0,1,0,0,0,0,0,1.000510672,83.52982424,68.13776873,75.84634579,68.70592072,0.018913788,10.83206588,29.21978265,29.92781021,3.307682921,16.1753049,6.071927875,2.001021345,81.79664105,68.18896836,75.03687698,68.98184346,0,10.00368329,29.27235615,29.90861959,3.461354297,17.16874882,6.103526301
2320,8/21/2007,8,41.823065,-87.678378,1,0,0,0,1,0,0,0,0,1.000510672,83.52982424,68.13776873,75.84634579,68.70592072,0.018913788,10.83206588,29.21978265,29.92781021,3.307682921,16.1753049,6.071927875,2.001021345,81.79664105,68.18896836,75.03687698,68.98184346,0,10.00368329,29.27235615,29.90861959,3.461354297,17.16874882,6.103526301
2321,8/21/2007,8,41.823065,-87.678378,1,0,0,1,0,0,0,0,0,1.000510672,83.52982424,68.13776873,75.84634579,68.70592072,0.018913788,10.83206588,29.21978265,29.92781021,3.307682921,16.1753049,6.071927875,2.001021345,81.79664105,68.18896836,75.03687698,68.98184346,0,10.00368329,29.27235615,29.90861959,3.461354297,17.16874882,6.103526301
2322,8/21/2007,8,41.801179,-87.679447,13,1,0,0,1,0,0,0,0,1.000510672,83.52982424,68.13776873,75.84634579,68.70592072,0.018913788,10.83206588,29.21978265,29.92781021,3.307682921,16.1753049,6.071927875,2.001021345,81.79664105,68.18896836,75.03687698,68.98184346,0,10.00368329,29.27235615,29.90861959,3.461354297,17.16874882,6.103526301
2323,8/21/2007,8,41.801179,-87.679447,1,0,0,0,0,1,0,0,0,1.000510672,83.52982424,68.13776873,75.84634579,68.70592072,0.018913788,10.83206588,29.21978265,29.92781021,3.307682921,16.1753049,6.071927875,2.001021345,81.79664105,68.18896836,75.03687698,68.98184346,0,10.00368329,29.27235615,29.90861959,3.461354297,17.16874882,6.103526301
2324,8/21/2007,8,41.801179,-87.679447,18,1,0,1,0,0,0,0,0,1.000510672,83.52982424,68.13776873,75.84634579,68.70592072,0.018913788,10.83206588,29.21978265,29.92781021,3.307682921,16.1753049,6.071927875,2.001021345,81.79664105,68.18896836,75.03687698,68.98184346,0,10.00368329,29.27235615,29.90861959,3.461354297,17.16874882,6.103526301
2325,8/21/2007,8,41.801179,-87.679447,1,0,0,0,0,0,0,0,1,1.000510672,83.52982424,68.13776873,75.84634579,68.70592072,0.018913788,10.83206588,29.21978265,29.92781021,3.307682921,16.1753049,6.071927875,2.001021345,81.79664105,68.18896836,75.03687698,68.98184346,0,10.00368329,29.27235615,29.90861959,3.461354297,17.16874882,6.103526301
2326,8/21/2007,8,41.800737,-87.71188,16,0,0,0,1,0,0,0,0,1.000510672,83.52982424,68.13776873,75.84634579,68.70592072,0.018913788,10.83206588,29.21978265,29.92781021,3.307682921,16.1753049,6.071927875,2.001021345,81.79664105,68.18896836,75.03687698,68.98184346,0,10.00368329,29.27235615,29.90861959,3.461354297,17.16874882,6.103526301
2327,8/21/2007,8,41.800737,-87.71188,2,0,0,0,0,1,0,0,0,1.000510672,83.52982424,68.13776873,75.84634579,68.70592072,0.018913788,10.83206588,29.21978265,29.92781021,3.307682921,16.1753049,6.071927875,2.001021345,81.79664105,68.18896836,75.03687698,68.98184346,0,10.00368329,29.27235615,29.90861959,3.461354297,17.16874882,6.103526301
2328,8/21/2007,8,41.800737,-87.71188,35,0,0,1,0,0,0,0,0,1.000510672,83.52982424,68.13776873,75.84634579,68.70592072,0.018913788,10.83206588,29.21978265,29.92781021,3.307682921,16.1753049,6.071927875,2.001021345,81.79664105,68.18896836,75.03687698,68.98184346,0,10.00368329,29.27235615,29.90861959,3.461354297,17.16874882,6.103526301
2329,8/21/2007,9,41.778297,-87.752411,46,0,0,0,1,0,0,0,0,1.000510672,83.52982424,68.13776873,75.84634579,68.70592072,0.018913788,10.83206588,29.21978265,29.92781021,3.307682921,16.1753049,6.071927875,2.001021345,81.79664105,68.18896836,75.03687698,68.98184346,0,10.00368329,29.27235615,29.90861959,3.461354297,17.16874882,6.103526301
2330,8/21/2007,9,41.778297,-87.752411,8,0,0,0,1,0,0,0,0,1.000510672,83.52982424,68.13776873,75.84634579,68.70592072,0.018913788,10.83206588,29.21978265,29.92781021,3.307682921,16.1753049,6.071927875,2.001021345,81.79664105,68.18896836,75.03687698,68.98184346,0,10.00368329,29.27235615,29.90861959,3.461354297,17.16874882,6.103526301
2331,8/21/2007,9,41.778297,-87.752411,50,0,0,0,1,0,0,0,0,1.000510672,83.52982424,68.13776873,75.84634579,68.70592072,0.018913788,10.83206588,29.21978265,29.92781021,3.307682921,16.1753049,6.071927875,2.001021345,81.79664105,68.18896836,75.03687698,68.98184346,0,10.00368329,29.27235615,29.90861959,3.461354297,17.16874882,6.103526301
2332,8/21/2007,9,41.778297,-87.752411,1,0,0,0,0,1,0,0,0,1.000510672,83.52982424,68.13776873,75.84634579,68.70592072,0.018913788,10.83206588,29.21978265,29.92781021,3.307682921,16.1753049,6.071927875,2.001021345,81.79664105,68.18896836,75.03687698,68.98184346,0,10.00368329,29.27235615,29.90861959,3.461354297,17.16874882,6.103526301
2333,8/21/2007,9,41.778297,-87.752411,27,1,0,1,0,0,0,0,0,1.000510672,83.52982424,68.13776873,75.84634579,68.70592072,0.018913788,10.83206588,29.21978265,29.92781021,3.307682921,16.1753049,6.071927875,2.001021345,81.79664105,68.18896836,75.03687698,68.98184346,0,10.00368329,29.27235615,29.90861959,3.461354297,17.16874882,6.103526301
2334,8/21/2007,9,41.778297,-87.752411,40,1,0,1,0,0,0,0,0,1.000510672,83.52982424,68.13776873,75.84634579,68.70592072,0.018913788,10.83206588,29.21978265,29.92781021,3.307682921,16.1753049,6.071927875,2.001021345,81.79664105,68.18896836,75.03687698,68.98184346,0,10.00368329,29.27235615,29.90861959,3.461354297,17.16874882,6.103526301
2335,8/21/2007,8,41.77166,-87.703047,6,0,0,0,1,0,0,0,0,1.000510672,83.52982424,68.13776873,75.84634579,68.70592072,0.018913788,10.83206588,29.21978265,29.92781021,3.307682921,16.1753049,6.071927875,2.001021345,81.79664105,68.18896836,75.03687698,68.98184346,0,10.00368329,29.27235615,29.90861959,3.461354297,17.16874882,6.103526301
2336,8/21/2007,8,41.77166,-87.703047,1,0,0,1,0,0,0,0,0,1.000510672,83.52982424,68.13776873,75.84634579,68.70592072,0.018913788,10.83206588,29.21978265,29.92781021,3.307682921,16.1753049,6.071927875,2.001021345,81.79664105,68.18896836,75.03687698,68.98184346,0,10.00368329,29.27235615,29.90861959,3.461354297,17.16874882,6.103526301
2337,8/21/2007,8,41.77166,-87.703047,1,0,0,0,0,0,0,0,1,1.000510672,83.52982424,68.13776873,75.84634579,68.70592072,0.018913788,10.83206588,29.21978265,29.92781021,3.307682921,16.1753049,6.071927875,2.001021345,81.79664105,68.18896836,75.03687698,68.98184346,0,10.00368329,29.27235615,29.90861959,3.461354297,17.16874882,6.103526301
2338,8/21/2007,9,41.759346,-87.745602,6,0,0,0,1,0,0,0,0,1.000510672,83.52982424,68.13776873,75.84634579,68.70592072,0.018913788,10.83206588,29.21978265,29.92781021,3.307682921,16.1753049,6.071927875,2.001021345,81.79664105,68.18896836,75.03687698,68.98184346,0,10.00368329,29.27235615,29.90861959,3.461354297,17.16874882,6.103526301
2339,8/21/2007,9,41.759346,-87.745602,9,0,0,1,0,0,0,0,0,1.000510672,83.52982424,68.13776873,75.84634579,68.70592072,0.018913788,10.83206588,29.21978265,29.92781021,3.307682921,16.1753049,6.071927875,2.001021345,81.79664105,68.18896836,75.03687698,68.98184346,0,10.00368329,29.27235615,29.90861959,3.461354297,17.16874882,6.103526301
2340,8/21/2007,8,41.768388,-87.678649,3,0,0,0,1,0,0,0,0,1.000510672,83.52982424,68.13776873,75.84634579,68.70592072,0.018913788,10.83206588,29.21978265,29.92781021,3.307682921,16.1753049,6.071927875,2.001021345,81.79664105,68.18896836,75.03687698,68.98184346,0,10.00368329,29.27235615,29.90861959,3.461354297,17.16874882,6.103526301
2341,8/21/2007,8,41.768388,-87.678649,1,0,0,1,0,0,0,0,0,1.000510672,83.52982424,68.13776873,75.84634579,68.70592072,0.018913788,10.83206588,29.21978265,29.92781021,3.307682921,16.1753049,6.071927875,2.001021345,81.79664105,68.18896836,75.03687698,68.98184346,0,10.00368329,29.27235615,29.90861959,3.461354297,17.16874882,6.103526301
2342,8/21/2007,8,41.797616,-87.797894,13,1,0,0,1,0,0,0,0,1.000510672,83.52982424,68.13776873,75.84634579,68.70592072,0.018913788,10.83206588,29.21978265,29.92781021,3.307682921,16.1753049,6.071927875,2.001021345,81.79664105,68.18896836,75.03687698,68.98184346,0,10.00368329,29.27235615,29.90861959,3.461354297,17.16874882,6.103526301
2343,8/21/2007,8,41.797616,-87.797894,10,1,0,1,0,0,0,0,0,1.000510672,83.52982424,68.13776873,75.84634579,68.70592072,0.018913788,10.83206588,29.21978265,29.92781021,3.307682921,16.1753049,6.071927875,2.001021345,81.79664105,68.18896836,75.03687698,68.98184346,0,10.00368329,29.27235615,29.90861959,3.461354297,17.16874882,6.103526301
2344,8/21/2007,8,41.781416,-87.776532,12,0,0,0,1,0,0,0,0,1.000510672,83.52982424,68.13776873,75.84634579,68.70592072,0.018913788,10.83206588,29.21978265,29.92781021,3.307682921,16.1753049,6.071927875,2.001021345,81.79664105,68.18896836,75.03687698,68.98184346,0,10.00368329,29.27235615,29.90861959,3.461354297,17.16874882,6.103526301
2345,8/21/2007,8,41.781416,-87.776532,6,0,0,1,0,0,0,0,0,1.000510672,83.52982424,68.13776873,75.84634579,68.70592072,0.018913788,10.83206588,29.21978265,29.92781021,3.307682921,16.1753049,6.071927875,2.001021345,81.79664105,68.18896836,75.03687698,68.98184346,0,10.00368329,29.27235615,29.90861959,3.461354297,17.16874882,6.103526301
2346,8/21/2007,8,41.773215,-87.60088,20,0,0,0,1,0,0,0,0,1.000510672,83.52982424,68.13776873,75.84634579,68.70592072,0.018913788,10.83206588,29.21978265,29.92781021,3.307682921,16.1753049,6.071927875,2.001021345,81.79664105,68.18896836,75.03687698,68.98184346,0,10.00368329,29.27235615,29.90861959,3.461354297,17.16874882,6.103526301
2347,8/21/2007,8,41.773215,-87.60088,14,0,0,1,0,0,0,0,0,1.000510672,83.52982424,68.13776873,75.84634579,68.70592072,0.018913788,10.83206588,29.21978265,29.92781021,3.307682921,16.1753049,6.071927875,2.001021345,81.79664105,68.18896836,75.03687698,68.98184346,0,10.00368329,29.27235615,29.90861959,3.461354297,17.16874882,6.103526301
2348,8/21/2007,9,41.822536,-87.666343,19,0,0,0,1,0,0,0,0,1.000510672,83.52982424,68.13776873,75.84634579,68.70592072,0.018913788,10.83206588,29.21978265,29.92781021,3.307682921,16.1753049,6.071927875,2.001021345,81.79664105,68.18896836,75.03687698,68.98184346,0,10.00368329,29.27235615,29.90861959,3.461354297,17.16874882,6.103526301
2349,8/21/2007,9,41.822536,-87.666343,14,0,0,1,0,0,0,0,0,1.000510672,83.52982424,68.13776873,75.84634579,68.70592072,0.018913788,10.83206588,29.21978265,29.92781021,3.307682921,16.1753049,6.071927875,2.001021345,81.79664105,68.18896836,75.03687698,68.98184346,0,10.00368329,29.27235615,29.90861959,3.461354297,17.16874882,6.103526301
2350,8/21/2007,8,41.799282,-87.585487,4,0,0,0,1,0,0,0,0,1.000510672,83.52982424,68.13776873,75.84634579,68.70592072,0.018913788,10.83206588,29.21978265,29.92781021,3.307682921,16.1753049,6.071927875,2.001021345,81.79664105,68.18896836,75.03687698,68.98184346,0,10.00368329,29.27235615,29.90861959,3.461354297,17.16874882,6.103526301
2351,8/21/2007,8,41.799282,-87.585487,3,0,0,1,0,0,0,0,0,1.000510672,83.52982424,68.13776873,75.84634579,68.70592072,0.018913788,10.83206588,29.21978265,29.92781021,3.307682921,16.1753049,6.071927875,2.001021345,81.79664105,68.18896836,75.03687698,68.98184346,0,10.00368329,29.27235615,29.90861959,3.461354297,17.16874882,6.103526301
2352,8/21/2007,8,41.799282,-87.585487,1,0,0,0,0,0,0,0,1,1.000510672,83.52982424,68.13776873,75.84634579,68.70592072,0.018913788,10.83206588,29.21978265,29.92781021,3.307682921,16.1753049,6.071927875,2.001021345,81.79664105,68.18896836,75.03687698,68.98184346,0,10.00368329,29.27235615,29.90861959,3.461354297,17.16874882,6.103526301
2353,8/21/2007,8,41.778748,-87.586427,1,0,0,0,1,0,0,0,0,1.000510672,83.52982424,68.13776873,75.84634579,68.70592072,0.018913788,10.83206588,29.21978265,29.92781021,3.307682921,16.1753049,6.071927875,2.001021345,81.79664105,68.18896836,75.03687698,68.98184346,0,10.00368329,29.27235615,29.90861959,3.461354297,17.16874882,6.103526301
2354,8/21/2007,9,41.766202,-87.562889,13,0,0,0,1,0,0,0,0,1.000510672,83.52982424,68.13776873,75.84634579,68.70592072,0.018913788,10.83206588,29.21978265,29.92781021,3.307682921,16.1753049,6.071927875,2.001021345,81.79664105,68.18896836,75.03687698,68.98184346,0,10.00368329,29.27235615,29.90861959,3.461354297,17.16874882,6.103526301
2355,8/21/2007,9,41.766202,-87.562889,13,0,0,1,0,0,0,0,0,1.000510672,83.52982424,68.13776873,75.84634579,68.70592072,0.018913788,10.83206588,29.21978265,29.92781021,3.307682921,16.1753049,6.071927875,2.001021345,81.79664105,68.18896836,75.03687698,68.98184346,0,10.00368329,29.27235615,29.90861959,3.461354297,17.16874882,6.103526301
